employee_id,age,gender,education,experience_years,department,job_level,manager_tenure,projects_count,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,qa_defect_density,story_points_completed,billable_hours_ratio,training_hours,certifications_count,internal_hackathons_participated,sick_days,unplanned_absences,avg_login_hours,peer_feedback_score,manager_score,kudos_count,promotions_in_2y,salary_percentile_band,perf_band_next
190,24,Female,PhD,28,Engineering,Mid,6,1,27.41675452451193,0.6122911913269505,15,4.082570108059048,0.23781030715412949,351,0.8577584649127463,58.86436697160617,8,2,2,5,10.603295719036081,4.557624468406258,4.696975737375164,2,2,Low,High
191,41,Female,Bachelor,21,Finance,Senior,19,10,-4.68156365517284,0.7500989677613926,5,3.487298258361663,0.21219814637426787,192,0.8856217322621829,92.31760284563299,7,0,3,2,9.70582830326127,3.866839629620635,1.7964091615926936,7,0,High,High
192,57,Female,Bachelor,2,Finance,Junior,18,3,-2.360573840252411,0.9202213752730101,32,3.405438429113417,0.4301850686402403,320,0.7170450909693862,74.80893657031264,3,0,9,3,10.920384717260225,4.222293811259013,3.5591465150663186,18,1,Medium,High
193,40,Male,Master,9,Sales,Junior,6,4,3.762555534979942,0.850646671044192,43,3.184199727531064,0.27106875465308333,356,0.7289333247201895,66.64266141489131,8,2,13,7,9.60406753773123,4.964352620486464,3.5775161856715747,8,0,High,High
194,47,Male,Bachelor,20,Marketing,Mid,13,16,18.42603957272256,0.8945203021010235,17,3.361252689300274,0.3448178709575605,159,0.7751990991582216,58.27214759837788,0,0,14,3,11.777019799456838,1.539023645626738,1.6414159387510918,18,1,Low,Medium
195,24,Male,Master,15,Engineering,Senior,1,8,26.08952687790271,0.6754878119630456,15,4.738607810828882,0.23466164852173504,57,0.7229848692134104,48.79479092570649,5,1,6,7,9.761590985579145,4.860610209732155,1.9541097572698414,16,1,Medium,High
196,40,Male,Bachelor,11,Finance,Mid,13,16,11.097968295288698,0.7023268708242751,11,1.0342768432429628,0.21982786702958246,118,0.9939751475883454,18.656385963465972,7,3,6,3,10.70762475206681,3.40479122196041,2.8480871358409643,12,0,Low,High
197,41,Female,Bachelor,1,Engineering,Junior,7,17,16.244059069599288,0.6968409429953064,19,1.191198838630997,0.22314333423717564,239,0.9256207705685718,89.47104554268655,3,1,7,8,11.265490635200205,4.253012629380082,1.7528375058173817,1,0,Low,High
198,53,Male,Master,23,Sales,Junior,15,19,1.59749484784464,0.5959365922022508,44,1.7659736397232093,0.20546078484691943,228,0.6658618753024118,24.853600201283633,1,3,9,5,10.287500827262761,3.60067672635068,3.3399759140980363,3,2,High,High
199,28,Male,Master,34,Sales,Senior,12,15,23.173839185858988,0.530608329071786,39,1.6692055199726004,0.2692916929271017,112,0.6022376623527478,9.130887757816076,1,1,18,0,9.14541993937896,3.2801511551413967,2.938166924089076,10,2,Medium,High
200,54,Female,Master,29,Marketing,Senior,1,16,28.85648389737144,0.7954580464136134,28,1.7247778378767307,0.12522170087680184,117,0.6171133072989071,75.00151792286952,9,3,18,9,7.6369024725805215,3.8144759760867513,3.0767927140494926,1,2,Medium,High
201,39,Male,Master,29,Marketing,Senior,15,15,4.400962652010911,0.9946083417102931,29,3.6877755433946007,0.44552759692091043,255,0.6976253804171701,17.56155343311664,0,0,1,1,11.126955680374016,2.281034658051931,1.537870211282221,3,0,Medium,High
202,22,Female,Master,34,Sales,Mid,4,2,12.318908306019122,0.5834148524751315,25,2.8379332042006613,0.16654277404693646,449,0.6457165143347426,37.189599954117604,4,2,14,6,8.88346951613207,4.69708609396765,3.069007301754574,3,2,High,High
203,32,Female,Bachelor,18,Finance,Senior,13,11,-1.9859361322769171,0.5233424099496369,21,4.967115513338772,0.07376191708867341,457,0.8133352459570289,2.8284928290979727,5,2,0,9,9.724249358010354,1.4611702882231148,1.1979127642165572,19,1,Medium,High
204,49,Female,Bachelor,7,Engineering,Senior,5,1,14.569782976203893,0.8897658409119664,32,1.9075436592117794,0.04827523929887256,55,0.9431980890909435,13.706794254044807,3,4,9,6,6.475359227285519,2.2721247363458486,4.526141192046726,0,0,High,High
205,46,Female,PhD,25,HR,Junior,2,15,12.59742046463382,0.6262930033423622,38,2.2433204041099786,0.006711457560063805,168,0.8947000883652909,17.320363075991207,3,3,5,2,8.984107938761099,1.1246494128020132,2.3729987632223697,10,1,Medium,High
206,44,Female,Master,39,Marketing,Junior,1,19,0.05527694542771577,0.9148219026764641,46,4.936962867206596,0.21142803928343074,362,0.6862436252328762,5.441012775017795,4,4,12,0,10.18894586411907,2.085292190584367,4.42534929934283,1,1,High,High
207,52,Female,Master,6,HR,Senior,16,4,10.472317459132626,0.8519683335172576,28,4.327032563208988,0.09380549427271234,80,0.7597197024103144,65.66569566228452,4,4,9,7,9.504431459602621,1.8728523085656175,3.8066254749793753,18,1,Medium,High
208,51,Female,Bachelor,29,Finance,Senior,6,11,6.6936628230297135,0.9728367685254022,21,2.879196882714131,0.010823951293623957,55,0.8031576838125111,83.70077958031172,8,3,11,9,8.69132913627423,1.1985234427145248,4.064690357188724,7,0,High,High
209,56,Female,Bachelor,6,Marketing,Junior,16,5,13.264080635681626,0.704463617878336,44,3.218387542183959,0.26000977314476187,256,0.9240823398013343,37.3315406365941,7,2,5,9,7.340563900498015,2.9670962553944884,2.258177978155691,19,0,Low,High
210,28,Male,Master,2,HR,Senior,14,3,15.497901740007972,0.8309849197253171,12,4.372711682611362,0.33998927432538073,206,0.9356486412424659,87.45764767182007,8,3,5,6,7.858021200540957,2.8745441674224392,1.9109757593362207,3,2,Low,High
211,37,Male,Master,0,Finance,Mid,3,13,-4.702654748747667,0.7324273904066354,8,2.923920984185312,0.04287552545555218,116,0.9638873247631103,21.33465745601265,2,0,0,9,10.203746148973806,1.3109817755946755,2.6269622153644594,15,2,Low,High
212,47,Male,Master,35,Engineering,Mid,15,10,21.635209403234438,0.8152943486542717,23,1.8240948943283373,0.2304603864598298,436,0.8036981002011501,32.53904235612395,2,4,11,7,7.345144193036393,2.0474021256336568,1.0969034496511973,14,2,Medium,Medium
213,23,Male,Master,24,Finance,Mid,3,11,19.955500215160928,0.7247994530038686,14,4.313778154217542,0.37181433930037333,461,0.8777098985743452,15.07369930311684,0,4,9,0,9.730359691853291,4.813288641865425,4.675022707473397,4,2,High,High
214,22,Female,Master,36,Marketing,Senior,2,18,7.820023517228277,0.5943161232120374,35,3.1510899651025737,0.49290341050421255,379,0.6447201484935748,62.05591954189986,9,3,13,2,9.53842567533722,1.4429464980416813,2.548057063864498,4,1,Low,High
215,33,Male,Bachelor,0,Sales,Junior,1,2,-3.147242255091361,0.7539487080016904,12,1.6121703886552852,0.33359517232128044,419,0.8261155839815928,41.986959087030684,5,4,14,1,11.822504876321183,2.2200745954378727,4.95422641937426,14,0,Medium,High
216,26,Female,Bachelor,14,Engineering,Senior,9,7,21.422638892476762,0.7642921007187211,26,3.0223433247375904,0.12241977540476029,402,0.699476723788454,61.32833468418987,3,2,3,0,6.364691054908019,1.1434495938186342,4.045797683229651,16,2,High,High
217,58,Male,Bachelor,36,HR,Senior,9,9,28.431130616734634,0.9053019241300806,43,2.652813522387435,0.3582768198894998,481,0.7726867540106445,76.16749053941835,7,4,0,4,6.648735643776369,1.595548810495067,1.322060039197242,2,1,Low,High
218,53,Male,Bachelor,12,Marketing,Junior,7,10,3.405305860770497,0.8677603528967905,36,4.507370127527032,0.298964713409915,385,0.8536202033226877,54.570301603294844,1,3,7,2,9.036500793874541,3.797588429863158,3.6407531113703038,17,0,Low,High
219,30,Male,Master,39,Sales,Junior,3,18,6.323361480796326,0.831895811970722,6,1.5042217254428136,0.10589964429077386,428,0.7027943751415124,62.76303549017879,1,2,2,9,9.162658952121808,2.4668660026517553,2.0833566593518205,10,0,Medium,High
220,56,Female,Bachelor,7,Finance,Junior,18,7,1.4334511318635235,0.5566935477762862,7,4.500839217792102,0.42555541292377735,443,0.6208740231187044,93.52503143943329,6,2,13,7,6.239565952831027,2.808306282716482,1.9748745823255205,5,0,High,High
221,40,Male,Master,4,Sales,Mid,11,7,15.19276431706939,0.8603081453318575,36,3.0488440672411388,0.21370221361380043,338,0.604093542563503,29.90643096088431,4,4,16,5,10.955132525156714,1.6279135805226246,2.0262506796128514,11,1,Medium,High
222,37,Female,Bachelor,8,Marketing,Senior,7,3,0.4194488126609226,0.7501525781772573,40,2.6174577199245905,0.48098882736706294,189,0.6088638142178086,35.916393863395314,0,3,1,9,8.968340988617374,3.7285606915652068,4.664300194771268,16,2,Low,High
223,24,Female,Bachelor,0,Marketing,Junior,9,12,7.466788021148281,0.9470497680530796,13,1.6478687376117613,0.361450503723889,490,0.6033398950055079,71.77033617093369,6,4,14,8,8.079862479843172,4.006086392365015,2.9999207042854996,13,0,Medium,High
224,41,Male,Bachelor,35,Sales,Senior,1,7,19.395455487699202,0.9599354670652713,11,3.8032718505547174,0.32228157731591106,349,0.6441420226231501,61.13055170553867,6,0,5,8,7.913122623689255,1.724448198066959,3.6778835952464233,5,1,Medium,High
225,45,Male,Bachelor,34,Finance,Mid,14,17,14.604059405327195,0.5275782953008927,35,4.707226836440162,0.36417641873828094,62,0.695795485828052,17.853290453971482,9,0,4,5,11.168443089325088,1.1799738544797687,2.1237913031988027,9,0,Low,High
226,54,Male,Master,1,Sales,Mid,6,1,8.526189751477734,0.9103207801772394,39,2.5015094155972792,0.23904850940911077,201,0.6884886056729197,37.614731001049016,5,2,13,1,7.180397198569082,1.323764537236074,3.0918178207404727,15,1,Low,High
227,45,Female,Bachelor,39,Marketing,Junior,7,5,9.708736063263967,0.5188486952113354,16,1.9663400026833338,0.252613238900837,477,0.9947186376719587,46.783801312471496,3,4,18,8,6.962506232595656,3.628183028812071,2.400400552844759,17,2,High,High
228,32,Male,Master,22,Marketing,Junior,10,16,14.673880891813031,0.6835848128475113,39,3.219467667996628,0.425603692722372,362,0.7224024420835773,41.93898379683893,7,0,8,1,7.279071175339699,1.5420424099793557,2.284556161585603,19,2,High,High
229,29,Female,Bachelor,8,HR,Senior,7,15,-4.794734523949354,0.7711499878105396,28,4.184743793735481,0.3404642683217514,401,0.6509683133437596,17.827480832204078,1,1,7,2,9.750135285911782,2.975675336675342,1.987875391880849,5,0,Low,High
230,57,Female,Bachelor,33,HR,Junior,2,2,-2.252154604123655,0.5740503993135637,26,1.0150707782021322,0.44862166259582087,449,0.8182250176671032,92.44300917842622,1,0,2,5,10.865585133770455,1.6105661237046802,2.636027593973602,18,2,Low,High
231,59,Male,Bachelor,13,Engineering,Senior,4,9,25.844032371705406,0.8731569062845383,0,3.525509745581717,0.4454133767871343,158,0.9431829821590033,76.23187616939758,1,4,17,1,7.985872162729077,1.680592192820959,3.6401204425200917,2,2,High,High
232,41,Male,Master,3,Marketing,Junior,17,7,-2.2742353818048233,0.5041773520860693,33,3.3860640027945235,0.4882450170221246,425,0.87122415071507,48.13558321078523,2,4,7,4,7.040771988688878,1.0174420133660744,1.888175104268436,11,1,Medium,High
233,56,Female,Master,29,HR,Senior,1,4,19.738125867367682,0.5842995242170184,3,2.27260874321664,0.3501073294226671,405,0.7184328356541801,68.00610283068366,5,0,15,1,7.255165005771723,2.2832970234335517,4.8617759475094005,15,1,Low,High
234,46,Female,Bachelor,30,Sales,Senior,10,18,27.20133574381684,0.7903984149267378,23,2.8056920144198814,0.251150858830871,198,0.824646463916582,89.72826721355219,0,4,14,3,9.715102671107106,1.3591890642914413,1.4984467058546667,2,0,Low,Medium
235,56,Female,Bachelor,37,Finance,Senior,19,4,4.4739261505605885,0.8571937810186462,20,1.9878528966472837,0.08315585010454118,416,0.8859423896801637,13.61741423615712,1,4,14,2,7.476211357285379,2.575845101361701,2.9208288308857453,15,1,Medium,High
236,46,Male,Master,10,Sales,Senior,15,13,7.967200297083,0.9583215513469581,32,4.159542951807371,0.35269027982370865,253,0.8912417969470969,25.03730507069777,9,1,15,4,11.2636813881082,3.3911372384703355,1.3401128654213976,3,2,High,High
237,50,Female,Bachelor,34,Finance,Mid,10,1,14.912249204565072,0.8527483259673119,6,3.5381397334644307,0.14578885837996536,356,0.8666153821190755,54.2701247256645,1,2,0,5,6.623348126485884,2.4701277917124678,1.09066128427604,19,1,High,High
238,39,Male,Bachelor,7,HR,Senior,19,3,25.859813937350463,0.835889635127433,0,3.130846488155941,0.14147378401866562,70,0.9483241699102472,79.90103713523587,0,4,9,6,6.194211204033121,3.820326523341341,4.690709278793454,12,2,Medium,High
239,39,Female,Master,2,Engineering,Junior,12,16,27.966695554114708,0.6971705731753322,40,2.570104793671309,0.11914388822403404,109,0.9480421833376418,3.625489544152738,2,3,18,9,6.530269475765424,3.9658070721574323,4.2415391758025365,3,0,Low,High
240,23,Female,Master,13,Sales,Mid,16,4,20.884713683894383,0.5006422127634007,2,2.1655375440829285,0.4375610286757251,484,0.8315746237628013,98.40181501963605,9,2,4,7,11.073858722317922,3.7864255494432473,3.7766214925022332,3,2,Medium,High
241,56,Male,Bachelor,12,Sales,Mid,9,16,-1.9683083700857091,0.560079629367811,43,4.290945944173726,0.4339822233410791,70,0.7719425476444849,45.49066028823972,6,2,17,8,9.907377117993967,4.746854238525993,4.460763252599779,6,1,Low,High
242,37,Female,PhD,31,Sales,Senior,15,19,18.420395443719777,0.7672772723780196,14,2.805630681734276,0.3154852224350291,412,0.8566281182260399,35.9231140621723,0,3,2,3,11.746467798703502,1.9491771079806042,4.211393691878914,11,1,High,High
243,57,Male,Master,33,Finance,Mid,17,1,9.360630265543172,0.8375649429222098,30,3.005789679366691,0.23649049068536793,431,0.9272848005481853,29.272443783977188,6,0,3,3,8.017779247618545,1.7578258124599064,3.588950883945569,1,1,Low,High
244,54,Male,Bachelor,18,HR,Senior,14,5,11.474534982187155,0.7087241419482313,15,3.0833149221629665,0.3360572300493995,294,0.6022608419364739,17.435670765087163,4,1,3,6,7.276068768058197,3.4388459569674685,4.389369303073477,15,1,Low,High
245,25,Female,Master,37,Sales,Junior,18,19,-3.279806337918804,0.865339505764195,9,2.793467741726306,0.30361472514919535,439,0.9967988036059404,79.15739089300278,8,4,10,9,9.371851435882494,3.3795080377367337,2.563202213840421,6,0,Low,High
246,54,Male,Master,15,Sales,Senior,2,11,1.687174877122536,0.7609311476660894,28,2.024353704953695,0.20786712416169367,122,0.6731575089316797,95.54141647460965,1,0,8,9,9.226969674760491,3.0403933346992282,3.2110073329405044,18,2,Low,High
247,35,Male,Bachelor,1,Engineering,Mid,4,13,22.66797626367767,0.5370880977971562,5,1.481361760972208,0.18981543374281717,498,0.7880995942639905,41.36447548453982,0,3,0,8,9.54614392917193,1.017412765977058,4.105242611914583,10,1,Low,Medium
248,42,Female,Bachelor,39,Engineering,Junior,18,5,10.888559156675091,0.5960081254839744,28,1.3941490686709628,0.1913971540726751,125,0.9488118939371467,95.24206947534563,8,1,15,1,8.085203175962093,3.220952919623994,1.3391920649853866,0,2,High,High
249,41,Male,Bachelor,16,HR,Senior,7,4,5.558178457090209,0.9199991116219715,16,4.029850093362755,0.2945667015780191,235,0.6900161596176797,82.37976154350342,7,1,8,5,6.03538164022072,4.731192227491916,4.434581868649936,8,0,Medium,High
250,29,Male,Master,33,HR,Junior,13,4,8.440667588773536,0.8624563733122197,21,1.8941112892060454,0.32383467806041294,127,0.7907180895601533,48.10511274763183,9,1,10,9,6.210189917643701,2.3383107564514516,1.6273218227864201,4,2,High,High
251,28,Male,Bachelor,15,Marketing,Junior,15,4,24.903982966398807,0.9473809935062475,23,1.2226912598159023,0.225870876757721,439,0.6530328720724716,67.40261791261327,5,3,5,9,9.982958768535077,4.870396773281001,4.4581650115901565,16,1,Low,High
252,24,Female,Master,37,Engineering,Mid,1,4,21.21496560917349,0.5587786245604682,16,4.1900696267835436,0.4843457251065215,114,0.758030530155277,43.4984179170463,4,0,16,7,9.139548288932888,2.427026716790777,2.245331486531708,0,2,Medium,High
253,38,Male,Master,1,Marketing,Junior,11,18,4.531038901337897,0.995111267307537,20,1.616246611442592,0.04192285900224052,391,0.670854181917201,55.87234082125524,7,4,11,4,10.926067557907642,1.5594180100712713,2.307131383876874,16,1,Low,High
254,54,Female,Bachelor,1,Finance,Mid,10,18,-0.8874355925669342,0.6047033569749668,49,3.500584366933416,0.1735235129768885,339,0.7454510995084628,5.804633701850381,7,1,7,4,7.802459152720782,2.593613659708554,1.295794759478805,11,1,High,High
255,33,Female,Master,25,Marketing,Junior,5,16,3.81993775754251,0.5058899381433211,10,2.354573085791453,0.20953734156272047,105,0.7493856867170888,69.62634753005331,4,1,15,7,10.892833423387051,2.9784452516941764,4.543598495582998,12,0,High,High
256,43,Male,Bachelor,12,Sales,Senior,16,9,27.226475786915678,0.9987114695267771,6,1.5059210267652379,0.008460671732471559,380,0.9972683158393331,5.282464448413671,6,0,4,0,8.55294848070926,3.5178576407063646,1.6980416095634783,10,0,Low,High
257,43,Male,Master,30,Marketing,Junior,11,18,15.355609324741437,0.6405369427225566,41,2.6579239170174396,0.18247859383411258,308,0.9979252117215089,81.70849469196494,0,1,0,5,6.580190313278024,3.019512648089336,3.520199608148061,12,2,Low,High
258,51,Male,Master,33,HR,Senior,6,2,13.6718073060674,0.83400972625628,38,1.0592354445305006,0.13685495858642127,475,0.645914511464245,82.49469294605575,3,1,16,9,11.867469375544164,3.1468745096248725,3.5758703970140893,12,2,Medium,High
259,59,Female,Bachelor,38,Finance,Senior,9,4,15.873775989236155,0.5883411570881526,4,4.364179930050241,0.2530181351137404,239,0.8903875117313389,23.70772875562146,1,3,7,8,9.07161557487312,1.0962681534304215,2.1246060136585836,5,1,Medium,High
260,59,Male,Bachelor,2,Sales,Junior,13,12,7.810989301128034,0.7901142660995708,43,3.053991845367429,0.16820527359163462,55,0.6206981918676404,32.36627810358003,9,2,9,5,9.776871083774079,2.0144806765359573,4.942643829827217,5,1,Low,High
261,29,Male,Bachelor,7,Marketing,Senior,8,7,23.248745711182945,0.9520174932272796,47,1.5566400436318473,0.3630910674732306,55,0.6120768061348755,48.13103785582933,2,0,17,6,10.024783118937407,2.242786631756688,1.2566648724443397,19,1,Medium,Medium
262,48,Male,Bachelor,22,Finance,Junior,14,15,13.315018725508743,0.6600905837142192,20,1.9479212735559388,0.25496624770382426,240,0.6421335576979857,59.66629069324815,0,0,14,3,8.174473513361285,4.9483541515257965,3.4314880439660733,9,1,Low,High
263,48,Male,Bachelor,13,Finance,Junior,1,7,-0.9138234030921559,0.8351269880221797,17,2.7919007685541066,0.06488111674813218,197,0.9861942628031736,28.735366174199672,1,0,19,9,10.485169919172824,2.1822709539481346,2.9181757098287564,18,0,Low,High
264,55,Male,Bachelor,26,Sales,Senior,17,17,-0.4827206309827963,0.5939517943992083,34,1.7554775312621946,0.3750306620721736,454,0.976345419157879,59.2486404631925,0,3,12,0,11.221598792106104,4.586315395297142,1.9819364285890986,2,1,Low,High
265,42,Female,PhD,28,Marketing,Senior,5,16,13.79007012759164,0.8123976993593627,19,2.0743966460043435,0.0496144480413383,307,0.6775711281122722,29.778707322929886,7,3,9,8,8.323121858483152,2.218944802164315,1.6542068452917857,6,0,High,High
266,51,Female,Bachelor,38,Finance,Mid,2,19,27.779957632479373,0.6682251759087551,14,3.1375422569410527,0.4195245840396787,267,0.6646689342214845,5.549072107106068,3,4,8,5,9.942005319789288,1.3844413241695643,3.9483374326359457,4,2,Low,High
267,54,Male,Bachelor,38,Finance,Senior,9,9,5.792324258666955,0.6056041292939758,4,4.3304360521535425,0.4657110970431097,139,0.6962140346063788,0.25275498319089484,2,3,12,2,10.542742943863256,1.9904695962437775,4.665259497924746,7,2,Low,High
268,49,Male,Master,0,Engineering,Mid,4,14,25.43394091007264,0.6565910253518176,12,2.607358742759683,0.16122264509242695,361,0.8062187976300569,10.11510579184286,0,0,2,3,7.1407553861344875,2.091313539657192,1.4301850478188896,4,0,Low,High
269,54,Male,Bachelor,16,Finance,Senior,17,17,21.743345530260775,0.5894205342538996,11,3.867901094214193,0.46307131663146545,401,0.8278818528141639,79.22507001640182,1,4,2,9,7.995576506375805,4.912994375555937,1.7759208484240219,11,1,Medium,High
270,26,Male,PhD,29,Engineering,Junior,17,5,3.6734355017417393,0.9509580539189414,20,4.506736853842593,0.39650407956126915,59,0.6886373721757789,96.14313123833371,2,2,0,5,6.652775078285729,3.6971660222689486,4.945078989182262,3,2,Low,High
271,40,Female,Master,12,Marketing,Senior,18,2,-3.728073808931514,0.6985934431585644,36,1.865203761184648,0.46121780550188496,136,0.9026491152359781,42.696619928121926,2,1,1,5,9.613250785489221,4.726723982483864,1.0600906969514985,18,0,High,High
272,25,Male,Master,20,Marketing,Junior,16,16,-1.4353457200166044,0.6226396524871837,5,4.22876788160864,0.33313506846042384,299,0.7238212677610603,51.268395344994275,5,1,10,8,10.805626174925138,4.339980088819287,3.033007878611693,17,2,High,High
273,56,Female,Bachelor,18,Marketing,Junior,8,14,20.497287684660407,0.7242039205079664,6,4.02960879332411,0.11782201971071093,375,0.9688525302117641,14.684816907342613,9,4,13,3,9.665031939509602,3.31439396271239,3.064451400327257,2,1,Low,High
274,38,Female,Bachelor,18,HR,Junior,11,14,1.9884408314226345,0.6602680834032477,25,2.42774919179254,0.4472616184554863,200,0.8626890825826923,55.1031352680157,7,2,9,4,7.078702985862264,3.701551696982253,2.0526461005830954,6,0,Low,High
275,49,Male,Bachelor,24,Marketing,Mid,18,1,7.994482217688782,0.872209626906663,41,4.958079838003469,0.09213253808537186,162,0.7745404777214446,14.465490200697683,5,1,6,4,9.278210946156825,3.499348774784126,3.6521155217746433,7,2,Low,High
276,51,Female,Master,21,Finance,Senior,10,3,12.55947081022487,0.9856099559427471,47,2.050289485743828,0.10653027550876776,79,0.9159648006811382,61.12143311988301,1,4,0,2,11.009604891158459,3.6650521047671467,4.779763625708055,14,1,High,High
277,50,Female,Bachelor,30,Sales,Junior,13,7,20.3913858957557,0.7190168283488234,7,2.0192130641267823,0.13553149507018186,177,0.927165850418666,93.32586675808538,1,3,6,1,7.816348776469315,2.059094658509105,2.8008557238263085,16,0,Medium,High
278,27,Female,Bachelor,16,Engineering,Junior,17,15,-1.0369071859306116,0.9305166999861202,8,4.089036658612791,0.15212315574329233,127,0.7161926422435775,19.56985393030396,6,0,14,7,10.995909013515842,2.6325005368317482,3.997678021604762,18,0,Medium,High
279,56,Female,PhD,22,HR,Mid,18,19,9.222824184711152,0.7829315367798098,26,2.738629272204337,0.2572398210655153,470,0.7358858175344337,76.4563718057102,0,2,10,9,10.707739702619929,3.3704632463925854,3.584281037085833,3,0,Low,High
280,58,Male,Bachelor,31,Marketing,Senior,10,2,11.97755181999434,0.5786178325471167,3,2.323179979124173,0.35672868021702203,104,0.9743820614914414,2.3502422818324042,0,1,5,8,6.130444847020049,1.1437138602234285,2.8917674541668594,15,0,Medium,High
281,45,Male,Bachelor,9,Marketing,Senior,16,19,13.92894723900389,0.8453113710406708,20,1.7146512213564118,0.46310408720034185,354,0.6658964153453087,37.5497241321621,6,0,6,9,7.436728884513012,2.9313396056067735,1.1992491992128187,12,2,High,Medium
282,50,Female,Bachelor,9,Sales,Mid,5,9,23.642622448832583,0.7567172485629101,30,4.061329723738176,0.04421879366775122,83,0.6168601667851736,11.074850783050906,8,4,6,8,9.257654434786355,4.438907733591413,3.966999219829101,11,0,Low,High
283,52,Male,PhD,35,Sales,Mid,13,19,1.0087368265125916,0.8253032616260517,20,4.145287224544308,0.47718468111411794,154,0.7816221290438197,35.24754415956994,4,1,0,4,10.305704220115555,2.9694709103413195,2.453005788485852,3,0,Medium,High
284,56,Male,Bachelor,7,HR,Senior,18,5,23.27410081393178,0.9448437062858325,39,3.266256012920562,0.4606614835484067,221,0.9204839600974516,17.353691963888352,0,0,9,8,11.283183153916976,3.2092934746219974,1.8979787536096837,11,0,Low,High
285,54,Male,Master,19,Engineering,Mid,17,18,19.250744969382826,0.7202172853280231,24,4.8292544527654915,0.02699964609051947,71,0.9086672425242983,37.33049901228874,4,3,14,3,9.846253909607366,1.8076204820607633,4.793074599152682,16,0,Low,High
286,42,Male,Master,31,Marketing,Senior,9,16,14.455478496963575,0.9505888116086778,38,2.272653081690617,0.18016056884578135,336,0.9678122515651331,41.75228061075303,0,2,7,1,8.282065027497236,4.177373375941752,4.0940110781886485,8,0,High,High
287,53,Male,Bachelor,13,HR,Senior,14,4,19.483475464090017,0.8753345071408274,14,1.8784761819173488,0.40657169514966823,440,0.8132802657476161,30.05911227809184,9,4,18,2,7.107763240423893,2.4355131521501154,4.849074726707746,11,1,High,High
288,44,Female,Master,27,Finance,Junior,17,12,9.420620863307974,0.7443024629389924,34,3.7098670757378476,0.30578827273970055,154,0.6400258686266133,65.66219494731291,8,1,2,0,10.560215132774589,4.826350213918177,2.02486772866236,14,2,Medium,High
289,54,Male,Bachelor,23,Finance,Junior,4,7,-0.1560844911156405,0.8016110678289818,48,4.033634563198818,0.3895469716908852,198,0.8354755897344064,91.88520512589096,3,3,14,4,7.2406893559447205,4.974859233038317,4.343173310311549,19,1,High,High
290,24,Male,Bachelor,14,HR,Senior,18,14,18.301783409287857,0.6627905662595057,42,1.8996238822072895,0.35951666939494376,321,0.9113582457412847,40.059537410527234,8,2,3,0,10.1725831288095,4.664002170383371,3.4308856170478768,1,2,Low,High
291,39,Male,Master,21,Marketing,Senior,15,12,13.363530733996779,0.9917986498693871,40,1.306443057044453,0.24838505656358179,325,0.6373312481079305,19.234315647502143,1,2,5,0,7.087269704227245,1.3395069792645757,4.9260147572128785,8,0,High,High
292,46,Male,Master,29,HR,Senior,11,3,17.378118018997142,0.8336755815251979,36,4.2420659463454875,0.020609022975849767,348,0.6690629604390359,27.072275819598335,6,3,9,6,6.546323101856787,2.3327326219841074,4.785267782454629,13,2,Medium,High
293,52,Female,Master,3,Marketing,Senior,12,5,6.82995733599715,0.521923426248315,41,4.90600789458405,0.2921341010322505,221,0.6049162644622683,85.4000823496369,1,1,17,1,7.5066013422392075,4.780550540410069,4.891872179770809,3,0,Medium,High
294,24,Female,Master,12,Sales,Senior,9,17,26.740330206894257,0.6633109528740044,46,3.5786891442891373,0.024283326529647986,96,0.8374610317787241,57.16397232701479,3,2,15,7,7.709578833150686,4.21813317937775,4.807070473359768,3,0,Medium,High
295,45,Female,Bachelor,22,HR,Senior,13,10,15.557945400145194,0.8116572168795287,27,2.1114676005755766,0.3018633587675654,163,0.9546937567783618,45.501103230695726,5,4,17,5,9.883254806969461,4.644734357229718,1.030643467561756,5,1,High,High
296,53,Female,Bachelor,7,Marketing,Mid,15,10,-2.010913049819416,0.5281666388996199,13,4.986690434211168,0.4002054312468391,324,0.8682653264008398,14.96367215089267,1,0,5,3,6.965300206452353,3.290212774564395,3.9643416406027576,4,1,High,High
297,43,Male,Bachelor,17,HR,Senior,15,11,10.743139674655003,0.5119420956595714,3,4.5730665450683095,0.2924958743509593,353,0.9928160350363928,44.9727308323782,1,4,18,8,11.58184147792133,2.921590352750121,2.087738244838567,16,1,High,High
298,44,Female,Bachelor,11,HR,Mid,5,17,21.4724619160272,0.7250121197639012,19,3.0535225851211756,0.49851090228084854,256,0.6252134609999046,27.849200335738665,1,2,16,9,9.326170118053641,1.4259852680178042,3.8201083822101123,12,2,High,High
299,23,Male,Bachelor,30,Marketing,Mid,19,5,22.794709660629533,0.666345089846335,33,4.3012851393673355,0.22793325009021653,444,0.9612004340605985,94.31631278533492,2,0,17,7,8.945590384898793,4.357886169292396,4.922444805015635,19,2,High,High
300,48,Male,Bachelor,13,Marketing,Senior,14,13,12.310896846731556,0.719149304016583,11,4.263282093051867,0.3744137318019937,462,0.9256273149546723,88.40701094157313,4,3,12,9,8.608167085850205,3.980566193681914,1.1574375627950353,16,1,Medium,High
